Rest of State Violent and Disruptive Incidents 2010-2011 (violent incident headings are shaded),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"***In a small number of incidents, a school's School Violence Index (SVI) may have been adjusted as a result of a VADIR reconciliation and/or Weighted Incident Exclusion Process (WIEP). The SVI is comparative measure of the level of violence in a school.  The SVI is computed in accordance with a formula established by the Commissioner that takes into account the enrollment of the school and is weighted to reflect the most serious violent incidents.  The VADIR reconciliation is a multi-step process that it used to ensure that VADIR data submitted by the school is accurate. The WIEP is the process by which a school district demonstrates to SED that one or more of its schools should not be designated as persistently dangerous because some or all of the violent incidents it reported on the Violent and Disruptive Incident Report (VADIR) summary form were allegedly directly related to a student offender's disability.  There are also additional WIEP requirements that a school district must satisfy before SED will adjust a school's SVI.  More information regarding the VADIR reconciliation and/or WIEP is available upon request.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County,District,School,BEDS Code,Grade Organization,Need/Resource Category,School Type,Enrollment,Homicide,,Forcible Sex Offenses,,Other Sex Offenses,,Robbery,,Assault With Serious Physical Injury,,Arson,Kidnapping,,Assault with Physical Injury,,Reckless Endangerment,,Minor Altercations,,"Intimidation, Harassment, Menacing, or Bullying",,Burglary,,Criminal Mischief,,"Larceny, or Other Theft",,Bomb Threat,False Alarm,Riot,,Weapon Possession,,Drug Possession,Alcohol Possession,Other Disruptive
,,,,,,,,With Weapon(s),Without Weapon(s),With Weapon(s),Without Weapon(s),With Weapon(s),Without Weapon(s),With Weapon(s),Without Weapon(s),With Weapon(s),Without Weapon(s),With Weapon(s),With Weapon(s),Without Weapon(s),With Weapon(s),Without Weapon(s),With Weapon(s),Without Weapon(s),With Weapon(s),Without Weapon(s),With Weapon(s),Without Weapon(s),With Weapon(s),Without Weapon(s),With Weapon(s),Without Weapon(s),With Weapon(s),Without Weapon(s),,,With Weapon(s),Without Weapon(s),Through Screening,Under Other Circumstances,,,
MONROE,Greece Central School District,Brookside Elementary School Campus,260501060004,Elementary,Average Needs,Public,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14
MONROE,Greece Central School District,Buckman Heights Elementary School,260501060012,Elementary,Average Needs,Public,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
MONROE,Greece Central School District,Craig Hill Elementary School,260501060015,Elementary,Average Needs,Public,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
MONROE,Greece Central School District,English Village Elementary School,260501060006,Elementary,Average Needs,Public,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
MONROE,Greece Central School District,Holmes Road Elementary School,260501060016,Elementary,Average Needs,Public,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MONROE,Greece Central School District,Kirk Road Elementary School,260501060018,Elementary,Average Needs,Public,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONROE,Greece Central School District,Lakeshore Elementary School,260501060011,Elementary,Average Needs,Public,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,10,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
MONROE,Greece Central School District,Longridge School,260501060002,Elementary,Average Needs,Public,813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,79,0,27,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7
MONROE,Greece Central School District,Odyssey Academy,260501060013,Junior Senior School,Average Needs,Public,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,20,0,5,0,0,0,1,0,6,0,0,0,0,0,1,2,1,4
MONROE,Greece Central School District,Olympia High School,260501060008,Senior High,Average Needs,Public,1137,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,16,0,63,0,58,0,0,0,3,0,7,0,3,0,0,0,3,3,5,19
MONROE,Greece Central School District,Paddy Hill Elementary School,260501060009,Elementary,Average Needs,Public,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONROE,Greece Central School District,Parkland Elementary School Campus,260501060014,Elementary,Average Needs,Public,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MONROE,Greece Central School District,Pine Brook Elementary School,260501060024,Elementary,Average Needs,Public,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MONROE,Greece Central School District,West Ridge Elementary School,260501060007,Elementary,Average Needs,Public,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
MONROE,Hilton Central School District,Hilton High School,261101060004,Senior High,Average Needs,Public,1417,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,53,0,18,0,0,0,4,0,6,0,0,0,0,0,2,9,2,49
MONROE,Hilton Central School District,Merton Williams Middle School,261101060005,Junior High School,Average Needs,Public,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,0,7,0,0,0,0,0,5,0,0,0,0,0,4,2,0,4
MONROE,Hilton Central School District,Northwood Elementary School,261101060006,Elementary,Average Needs,Public,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONROE,Hilton Central School District,Quest Elementary School,261101060002,Elementary,Average Needs,Public,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MONROE,Hilton Central School District,Village Elementary School,261101060001,Elementary,Average Needs,Public,1044,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MONROE,Honeoye Falls-Lima Central School District,Honeoye Falls-Lima Middle School,260901060005,Middle School,Average Needs,Public,606,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,5,0,6,0,0,0,0,0,2,0,2,0,0,0,0,3,0,5
MONROE,Honeoye Falls-Lima Central School District,Honeoye Falls-Lima Senior High School,260901060004,Senior High,Average Needs,Public,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10,0,4,0,0,0,0,0,1,0,0,0,0,0,0,5,2,6
MONROE,Honeoye Falls-Lima Central School District,Lima Elementary School,260901060001,Elementary,Average Needs,Public,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MONROE,Honeoye Falls-Lima Central School District,Manor Intermediate School,260901060002,Elementary,Average Needs,Public,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
MONROE,Penfield Central School District,Bay Trail Middle School,261201060008,Middle School,Average Needs,Public,1059,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,5,0,4,0,0,0,0,0,2,1,0,0,0,0,2,1,0,14
MONROE,Penfield Central School District,Cobbles Elementary School,261201060003,Elementary,Average Needs,Public,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MONROE,Penfield Central School District,Harris Hill Elementary School,261201060009,Elementary,Average Needs,Public,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
MONROE,Penfield Central School District,Indian Landing Elementary School,261201060004,Elementary,Average Needs,Public,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
MONROE,Penfield Central School District,Penfield Senior High School,261201060006,Senior High,Average Needs,Public,1541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,14,0,6,0,0,0,0,0,0,0,0,0,0,0,1,8,1,35
MONROE,Penfield Central School District,Scribner Road Elementary School,261201060005,Elementary,Average Needs,Public,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONROE,Pittsford Central School District,Allen Creek School,261401060001,Elementary,Low Needs,Public,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONROE,Pittsford Central School District,Barker Road Middle School,261401060008,Middle School,Low Needs,Public,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
MONROE,Pittsford Central School District,Calkins Road Middle School,261401060011,Middle School,Low Needs,Public,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
MONROE,Pittsford Central School District,Jefferson Road School,261401060002,Elementary,Low Needs,Public,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONROE,Pittsford Central School District,Mendon Center Elementary School,261401060005,Elementary,Low Needs,Public,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONROE,Pittsford Central School District,Park Road School,261401060004,Elementary,Low Needs,Public,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONROE,Pittsford Central School District,Pittsford Sutherland High School,261401060006,Senior High,Low Needs,Public,1020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1
MONROE,Pittsford Central School District,Pittsford-Mendon High School,261401060010,Senior High,Low Needs,Public,993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5
MONROE,Pittsford Central School District,Thornell Road School,261401060009,Elementary,Low Needs,Public,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
MONROE,Rochester City School District,Bioscience & Health Career Hs At Franklin,261600010076,Junior Senior School,Large City,Public,311,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,20,2,15,0,1,0,1,0,0,0,0,0,1,5,0,3,0,6
MONROE,Rochester City School District,Charlotte High School,261600010060,Junior Senior School,Large City,Public,1046,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,47,0,4,0,0,0,4,0,2,0,0,0,0,4,0,1,0,4
MONROE,Rochester City School District,Dr Freddie Thomas High School,261600010085,Junior Senior School,Large City,Public,1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,5,0,0,1,0,0,0,0,0,0,0,0,2,0,0,7
MONROE,Rochester City School District,Dr Walter Cooper Academy,261600010010,Elementary,Large City,Public,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
MONROE,Rochester City School District,East High School,261600010061,Junior Senior School,Large City,Public,1714,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,2,0,0,49,1,7,0,0,0,1,0,3,0,1,0,1,18,1,5,0,82
MONROE,Rochester City School District,Global Media Arts Hs At Franklin,261600010084,Junior Senior School,Large City,Public,314,0,0,0,0,0,2,0,0,1,0,0,0,0,1,4,0,0,1,17,0,6,0,0,0,3,0,0,0,1,0,0,3,0,0,0,140
MONROE,Rochester City School District,Integrated Arts And Technology High School,261600010101,Junior High School,,Public,71,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONROE,Rochester City School District,International Finance & Economic Development Hs At Franklin,261600010086,Junior Senior School,Large City,Public,283,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,75
MONROE,Rochester City School District,James Monroe High School,261600010066,Junior Senior School,Large City,Public,1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,15,0,4,0,0,0,1,0,4,0,0,0,0,2,1,1,0,21
MONROE,Rochester City School District,John Marshall High School,261600010065,Junior Senior School,Large City,Public,956,0,0,0,0,0,2,0,2,0,2,0,0,0,2,4,0,1,1,64,0,6,0,1,0,0,0,2,0,1,0,0,5,5,2,0,146
MONROE,Rochester City School District,Joseph C Wilson Foundation Academy,261600010068,Middle School,Large City,Public,552,0,0,0,0,0,1,0,3,0,0,0,0,0,3,7,0,1,2,35,0,5,0,0,0,1,0,2,0,0,0,0,3,3,6,1,21
MONROE,Rochester City School District,Joseph C Wilson Magnet High School,261600010067,Senior High,Large City,Public,1146,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,52,0,23,0,0,0,2,0,4,0,0,0,0,11,0,6,0,106
MONROE,Rochester City School District,Northeast College Preparatory High School,261600010073,Junior Senior School,Large City,Public,472,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,1,2,1,61,1,20,0,0,0,2,0,1,1,0,0,0,7,5,0,2,534
MONROE,Rochester City School District,Northwest College Preparatory High School,261600010089,Junior Senior School,Large City,Public,440,0,0,0,0,0,1,0,0,0,1,0,0,0,0,9,0,3,0,55,0,18,0,0,0,2,0,0,0,0,0,0,4,1,0,0,65
MONROE,Rochester City School District,Robert Brown School Of Construction And Design,261600010095,Senior High,,Public,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,2,0,0,0,1,0,0,0,0,0,0,0,1,2,1,105
MONROE,Rochester City School District,Rochester Early College International High School,261600010102,Senior High,,Public,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONROE,Rochester City School District,"Rochester Science, Technology, Engineering And Math High School",261600010096,Senior High,,Public,184,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,38,1,17,0,0,0,1,0,3,0,0,0,0,4,0,1,2,94
MONROE,Rochester City School District,School 12-James P B Duffy,261600010012,Elementary,Large City,Public,785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
MONROE,Rochester City School District,School 14-Chester Dewey,261600010014,Elementary,Large City,Public,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONROE,Rochester City School District,School 15-Children'S School Of Rochester (The),261600010015,Elementary,Large City,Public,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONROE,Rochester City School District,School 16-John Walton Spencer,261600010016,Elementary,Large City,Public,447,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
MONROE,Rochester City School District,School 17-Enrico Fermi,261600010017,Elementary,Large City,Public,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONROE,Rochester City School District,School 19-Dr Charles T Lunsford,261600010019,Elementary,Large City,Public,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
MONROE,Rochester City School District,School 1-Martin B Anderson,261600010001,Elementary,Large City,Public,327,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1
MONROE,Rochester City School District,School 20-Henry Lomb School,261600010020,Elementary,Large City,Public,362,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MONROE,Rochester City School District,School 22-Lincoln School,261600010022,Elementary,Large City,Public,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONROE,Rochester City School District,School 23-Francis Parker,261600010023,Elementary,Large City,Public,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONROE,Rochester City School District,School 25-Nathaniel Hawthorne,261600010025,Elementary,Large City,Public,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONROE,Rochester City School District,School 28-Henry Hudson,261600010028,Elementary,Large City,Public,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONROE,Rochester City School District,School 29-Adlai E Stevenson,261600010029,Elementary,Large City,Public,355,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
MONROE,Rochester City School District,School 2-Clara Barton,261600010002,Elementary,Large City,Public,379,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONROE,Rochester City School District,School 30-General Elwell S Otis,261600010030,Elementary,Large City,Public,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MONROE,Rochester City School District,School 33-Audubon,261600010033,Elementary,Large City,Public,1191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
MONROE,Rochester City School District,School 34-Dr Louis A Cerulli,261600010034,Elementary,Large City,Public,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17
MONROE,Rochester City School District,School 35-Pinnacle,261600010035,Elementary,Large City,Public,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MONROE,Rochester City School District,School 36-Henry W Longfellow,261600010036,Elementary,Large City,Public,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONROE,Rochester City School District,School 39-Andrew J Townson,261600010039,Elementary,Large City,Public,638,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONROE,Rochester City School District,School 3-Nathaniel Rochester,261600010003,Elementary,Large City,Public,665,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,1,0,55,2,28,0,0,0,3,0,0,1,0,0,0,0,1,0,0,107
MONROE,Rochester City School District,School 41-Kodak Park,261600010041,Elementary,Large City,Public,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,56
MONROE,Rochester City School District,School 42-Abelard Reynolds,261600010042,Elementary,Large City,Public,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42
MONROE,Rochester City School District,School 43-Theodore Roosevelt,261600010043,Elementary,Large City,Public,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MONROE,Rochester City School District,School 44-Lincoln Park,261600010044,Elementary,Large City,Public,417,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,22,0,4,0,0,0,0,0,2,0,0,0,0,0,2,0,0,13
MONROE,Rochester City School District,School 45-Mary Mcleod Bethune,261600010045,Elementary,Large City,Public,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONROE,Rochester City School District,School 46-Charles Carroll,261600010046,Elementary,Large City,Public,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONROE,Rochester City School District,School 4-George Mather Forbes,261600010004,Elementary,Large City,Public,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONROE,Rochester City School District,School 50-Helen Barrett Montgomery,261600010050,Elementary,Large City,Public,529,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,2,44,0,12,0,0,0,0,0,4,0,2,0,0,0,0,0,0,26
MONROE,Rochester City School District,School 52-Frank Fowler Dow,261600010052,Elementary,Large City,Public,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONROE,Rochester City School District,School 53 Montessori Academy,261600010053,Elementary,Large City,Public,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
MONROE,Rochester City School District,School 54-Flower City Community School,261600010054,Elementary,Large City,Public,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONROE,Rochester City School District,School 57-Early Childhood School,261600010057,Elementary,Large City,Public,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONROE,Rochester City School District,School 58-World Of Inquiry School,261600010058,Elementary,Large City,Public,470,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MONROE,Rochester City School District,School 5-John Williams,261600010005,Elementary,Large City,Public,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONROE,Rochester City School District,School 6-Dag Hammarskjold,261600010006,Elementary,Large City,Public,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONROE,Rochester City School District,School 7-Virgil Grissom,261600010007,Elementary,Large City,Public,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
MONROE,Rochester City School District,School 8-Roberto Clemente,261600010008,Elementary,Large City,Public,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONROE,Rochester City School District,School 9-Dr Martin Luther King Jr,261600010009,Elementary,Large City,Public,726,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
MONROE,Rochester City School District,"School For Business, Finance And Entrepreneurship At Edison",261600010081,Senior High,Large City,Public,245,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,9,1,6,0,0,0,2,0,2,0,0,0,0,6,0,2,0,37
MONROE,Rochester City School District,School Of Engineering And Manufacturing At Edison,261600010082,Senior High,Large City,Public,263,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,12,1,1,0,0,0,0,0,0,0,0,0,0,5,1,2,0,5
MONROE,Rochester City School District,School Of Imaging And Information Technology At Edison,261600010094,Senior High,Large City,Public,273,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,8,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,1,126
MONROE,Rochester City School District,School Of The Arts,261600010074,Junior Senior School,Large City,Public,1169,0,0,0,1,0,2,0,0,0,1,0,0,0,0,12,1,2,3,58,1,25,0,0,0,1,0,7,1,3,0,0,5,1,10,6,133
MONROE,Rochester City School District,School Without Walls,261600010069,Junior Senior School,Large City,Public,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
MONROE,Rochester City School District,Skilled Trades At Edison,261600010083,Senior High,Large City,Public,306,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9,0,11,0,0,0,1,0,1,0,0,0,0,2,0,1,0,46
MONROE,Rochester City School District,Thomas Jefferson High School,261600010063,Junior Senior School,Large City,Public,956,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,3,51,1,38,0,0,0,1,0,3,0,0,0,0,5,2,3,0,49
MONROE,Rochester City School District,Vanguard Collegiate High School,261600010097,Senior High,,Public,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,16
MONROE,Rush-Henrietta Central School District,Charles H Roth Middle School,261701060014,Middle School,Average Needs,Public,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,24,0,14,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0
MONROE,Rush-Henrietta Central School District,David B Crane Elementary School,261701060005,Elementary,Average Needs,Public,478,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
MONROE,Rush-Henrietta Central School District,Emma E Sherman Elementary School,261701060012,Elementary,Average Needs,Public,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MONROE,Rush-Henrietta Central School District,Ethel K Fyle Elementary School,261701060002,Elementary,Average Needs,Public,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MONROE,Rush-Henrietta Central School District,Floyd S Winslow Elementary School,261701060006,Elementary,Average Needs,Public,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MONROE,Rush-Henrietta Central School District,Henry V Burger Middle School,261701060015,Middle School,Average Needs,Public,490,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
MONROE,Rush-Henrietta Central School District,Monica B Leary Elementary School,261701060004,Elementary,Average Needs,Public,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
